GEOID,walk_raw,walk_score
17031671500,14.939382566337809,74.67526373490338
17031671600,13.298439078619374,65.88449505226727
17031671800,12.0,58.92857141804847
17031671900,13.333333329999999,66.07142854177295
17031672000,13.027615973842547,64.43365699122191
17031680500,12.083651753578991,59.37670581214161
17031680600,12.060127000116715,59.25068034718763
17031680900,12.61369624555207,62.216229875776044
17031681000,12.16182370035137,59.79548409834743
17031681100,12.75089624579104,62.951229876924984
17031681200,13.441746065390458,66.65221105268955
17031681300,12.07445677966237,59.327447023311365
17031681400,13.505329094390957,66.99283442227426
17031690300,13.502650874470554,66.97848681556037
17031690400,13.124326193844697,64.95174745542663
17031690500,13.83333333,68.74999996986607
17031690900,11.673623760737822,57.18012727945616
17031691000,11.164086010082814,54.45046075857749
17031691100,13.25746797669109,65.66500700626209
17031691200,14.390809422019286,71.7364790337218
17031691300,13.416783836827676,66.51848482826996
17031691400,13.108295326750794,64.86586781029605
17031691500,12.86174632408916,63.54506958198745
17031700100,15.07958902256881,75.42636975029248
17031700200,13.488715562923174,66.9038333608556
17031700301,14.936797667668353,74.66141606346235
17031700302,14.573645064113936,72.71595568762538
17031700401,14.641642014455366,73.08022506438941
17031700402,14.811977023673785,73.99273404218228
17031700501,13.804697158653477,68.59659190910851
17031700502,11.421961829645612,55.831938363131506
17031710100,13.0,64.28571427423468
17031710200,12.222563887036069,60.120877955528776
17031710300,16.83333333,84.82142853842473
17031710400,12.471387293650745,61.453860490726505
17031710500,13.276445288317177,65.7666711756694
17031710600,11.250353828633,54.91260978644238
17031710700,13.582212207756225,67.40470824380036
17031710800,14.041753438511769,69.86653626526544
17031710900,14.030819265026373,69.80796033588986
17031711000,12.834205272201457,63.397528232615386
17031711100,12.98971951784996,64.23064026272644
17031711200,13.804255870940649,68.59422786779021
17031711300,13.078602916556733,64.70680132714199
17031711400,14.578332194684581,72.74106531567793
17031711500,11.006001869075693,53.60358143190486
17031720100,14.043854070870724,69.8777896529007
17031720200,15.638667780387353,78.42143452378556
17031720300,14.34282713438285,71.47943106428679
17031720400,14.845574138774808,74.1727185873342
17031720500,15.615106407261724,78.29521288206365
17031720600,16.415772518359528,82.58449561932166
17031720700,12.06415790100369,59.272274459078275
17031730100,11.334485105428984,55.36331305491181
17031730201,11.804894456155814,57.883363147641255
17031730202,11.588653311182979,56.724928442636504
17031730300,15.499999999999998,77.67857141470024
17031730400,14.144371348044174,70.41627506623374
17031730500,12.97700909539169,64.16254871385502
17031730600,12.228723037091802,60.15387340225003
17031730700,13.323989261222588,66.02137103047433
17031740100,15.927071955683903,79.96645689116974
17031740200,14.383420254896505,71.69689420985682
17031740300,14.468204862425647,72.15109746439612
17031740400,12.9865904404429,64.21387734804877
17031750100,12.945196241551288,63.99212271116902
